%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1528472881212322605,0,1528472881211928945,odom,base_footprint,0.129044253583,-0.000712598631615,0.0,0.0,0.0,-0.00506143321981,0.999987190865
1528472881272469680,0,1528472881272017721,odom,base_footprint,0.131432309695,-0.000736773533671,0.0,0.0,0.0,-0.00549775944811,0.999984887206
1528472881331318053,0,1528472881330904572,odom,base_footprint,0.133692413403,-0.000761625673458,0.0,0.0,0.0,-0.00567228965101,0.999983912436
1528472881390052207,0,1528472881389112805,odom,base_footprint,0.135952508298,-0.000787266736737,0.0,0.0,0.0,-0.00567228965101,0.999983912436
1528472881411417167,0,1528472881410975647,odom,base_footprint,0.136720087696,-0.000795975022379,0.0,0.0,0.0,-0.00549775944811,0.999984887206
1528472881471490066,0,1528472881470824727,odom,base_footprint,0.139150765269,-0.000822702795358,0.0,0.0,0.0,-0.00532322907774,0.999985831516
1528472881529261644,0,1528472881528819908,odom,base_footprint,0.141496164768,-0.000847674054407,0.0,0.0,0.0,-0.00593408462972,0.999982393165
1528472881551197299,0,1528472881550817165,odom,base_footprint,0.142263739502,-0.00085678424247,0.0,0.0,0.0,-0.00602134953313,0.999981871511
1528472881611249715,0,1528472881610827068,odom,base_footprint,0.144694387752,-0.00088605739993,0.0,0.0,0.0,-0.00602134953313,0.999981871511
1528472881671155402,0,1528472881670755232,odom,base_footprint,0.146911821244,-0.00091276273656,0.0,0.0,0.0,-0.00410151224255,0.999991588763
1528472881730952067,0,1528472881730650162,odom,base_footprint,0.149214630148,-0.000931653211069,0.0,0.0,0.0,-0.00113446377045,0.999999356496
1528472881791140467,0,1528472881790721173,odom,base_footprint,0.151517510606,-0.000936878290049,0.0,0.0,0.0,0.00235619231006,0.999997224175
1528472881850879675,0,1528472881850549727,odom,base_footprint,0.153649789138,-0.000926830089809,0.0,0.0,0.0,0.00750484533293,0.999971838252
1528472881911100821,0,1528472881910662267,odom,base_footprint,0.155653927432,-0.000896746052292,0.0,0.0,0.0,0.0135258892428,0.999908520976
1528472881969914794,0,1528472881969556346,odom,base_footprint,0.157955971192,-0.000834454578811,0.0,0.0,0.0,0.0176269125136,0.999844633908
1528472882027885538,0,1528472882027535359,odom,base_footprint,0.160257426527,-0.000753281638619,0.0,0.0,0.0,0.0224256007952,0.999748514592
1528472882049887967,0,1528472882049558180,odom,base_footprint,0.160853870628,-0.000726510204403,0.0,0.0,0.0,0.0238214907434,0.999716228026
