%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1528473731575788236,0,1528473731575330613,odom,base_footprint,-0.307484196308,0.0335657453533,0.0,0.0,0.0,-0.208338468418,0.978056789035
1528473731633550704,0,1528473731633150158,odom,base_footprint,-0.311690142705,0.0354427530035,0.0,0.0,0.0,-0.214479627607,0.976728462441
1528473731655846030,0,1528473731655360487,odom,base_footprint,-0.313122874437,0.0361038578828,0.0,0.0,0.0,-0.216524811013,0.976277115483
1528473731715622558,0,1528473731715257940,odom,base_footprint,-0.317567313445,0.0381772782767,0.0,0.0,0.0,-0.222994916479,0.97481960753
1528473731776125681,0,1528473731775253435,odom,base_footprint,-0.321868645141,0.0402538454744,0.0,0.0,0.0,-0.229200390922,0.97337925846
1528473731835480670,0,1528473731835138479,odom,base_footprint,-0.326066840275,0.0423469883553,0.0,0.0,0.0,-0.235905416885,0.971776020637
1528473731893597562,0,1528473731893141894,odom,base_footprint,-0.3307284693,0.0447520042506,0.0,0.0,0.0,-0.244715139682,0.969595018763
1528473731915519991,0,1528473731915119941,odom,base_footprint,-0.332154924124,0.0455210347406,0.0,0.0,0.0,-0.246660747381,0.96910189129
1528473731974466335,0,1528473731974104800,odom,base_footprint,-0.336312622653,0.0477841215381,0.0,0.0,0.0,-0.251478171356,0.967862970328
1528473731995365143,0,1528473731995020176,odom,base_footprint,-0.337765453153,0.0485937532737,0.0,0.0,0.0,-0.253926760789,0.967223448927
